230931361	Unclassified
919378	p__Pseudomonadota
670	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Phytopseudomonas	s__Phytopseudomonas_argentinensis
0	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Permianibacter
779	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Permianibacter	s__Permianibacter_aggregans
2	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Entomomonas
109	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Entomomonas	s__Entomomonas_sp._E2T0
76	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Entomomonas	s__Entomomonas_asaccharolytica
71	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Entomomonas	s__Entomomonas_moraniae
0	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Thiopseudomonas
244	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Thiopseudomonas	s__Thiopseudomonas_alkaliphila
0	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Denitrificimonas
116	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Denitrificimonas	s__Denitrificimonas_caeni
0	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Marinobacteraceae
7379	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Marinobacteraceae	g__Marinobacter
1794	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Marinobacteraceae	g__Marinobacter	s__Marinobacter_sp.
1198	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Marinobacteraceae	g__Marinobacter	s__Marinobacter_sp._CA1
823	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Marinobacteraceae	g__Marinobacter	s__Marinobacter_sp._AN1
646	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Marinobacteraceae	g__Marinobacter	s__Marinobacter_sp._NP-4(2019)
431	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Marinobacteraceae	g__Marinobacter	s__Marinobacter_sp._LV10R510-11A
242	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Marinobacteraceae	g__Marinobacter	s__Marinobacter_sp._BSs20148
238	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Marinobacteraceae	g__Marinobacter	s__Marinobacter_sp._M3C
226	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Marinobacteraceae	g__Marinobacter	s__Marinobacter_sp._W-8
226	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Marinobacteraceae	g__Marinobacter	s__Marinobacter_sp._es.042
188	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Marinobacteraceae	g__Marinobacter	s__Marinobacter_sp._MIT932201
165	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Marinobacteraceae	g__Marinobacter	s__Marinobacter_sp._CP1
110	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Marinobacteraceae	g__Marinobacter	s__Marinobacter_sp._LM1
94	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Marinobacteraceae	g__Marinobacter	s__Marinobacter_sp._MA
85	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Marinobacteraceae	g__Marinobacter	s__Marinobacter_sp._KM021
68	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Marinobacteraceae	g__Marinobacter	s__Marinobacter_sp._MMG032
46	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Marinobacteraceae	g__Marinobacter	s__Marinobacter_sp._Arc7-DN-1
37	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Marinobacteraceae	g__Marinobacter	s__Marinobacter_sp._RI1
34	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Marinobacteraceae	g__Marinobacter	s__Marinobacter_sp._M5B
24	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Marinobacteraceae	g__Marinobacter	s__Marinobacter_sp._GH_1
12	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Marinobacteraceae	g__Marinobacter	s__Marinobacter_sp._MIT930201
1271	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Marinobacteraceae	g__Marinobacter	s__Marinobacter_nanhaiticus
929	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Marinobacteraceae	g__Marinobacter	s__Marinobacter_fonticola
618	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Marinobacteraceae	g__Marinobacter	s__Marinobacter_salinisoli
558	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Marinobacteraceae	g__Marinobacter	s__Marinobacter_salinus
543	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Marinobacteraceae	g__Marinobacter	s__Marinobacter_salarius
302	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Marinobacteraceae	g__Marinobacter	s__Marinobacter_similis
279	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Marinobacteraceae	g__Marinobacter	s__Marinobacter_nauticus
261	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Marinobacteraceae	g__Marinobacter	s__Marinobacter_apostichopi
179	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Marinobacteraceae	g__Marinobacter	s__Marinobacter_flavimaris
153	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Marinobacteraceae	g__Marinobacter	s__Marinobacter_adhaerens
150	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Marinobacteraceae	g__Marinobacter	s__Marinobacter_alkaliphilus
116	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Marinobacteraceae	g__Marinobacter	s__Marinobacter_alexandrii
103	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Marinobacteraceae	g__Marinobacter	s__Marinobacter_psychrophilus
86	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Marinobacteraceae	g__Marinobacter	s__Marinobacter_salsuginis
82	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Marinobacteraceae	g__Marinobacter	s__Marinobacter_metalliresistant
29	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Marinobacteraceae	g__Marinobacter	s__Marinobacter_shengliensis
0	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudohongiellaceae
0	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudohongiellaceae	g__Pseudohongiella
649	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudohongiellaceae	g__Pseudohongiella	s__Pseudohongiella_spirulinae
0	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Candidatus_Njordibacteraceae
2	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Candidatus_Njordibacteraceae	g__Candidatus_Njordibacter
140	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Candidatus_Njordibacteraceae	g__Candidatus_Njordibacter	s__Candidatus_Njordibacter_sp._Uisw_039
106	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Candidatus_Njordibacteraceae	g__Candidatus_Njordibacter	s__Candidatus_Njordibacter_sp._Uisw_056
69	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Candidatus_Njordibacteraceae	g__Candidatus_Njordibacter	s__Candidatus_Njordibacter_sp._Uisw_002
61	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Candidatus_Njordibacteraceae	g__Candidatus_Njordibacter	s__Candidatus_Njordibacter_sp._Uisw_058
0	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Ketobacteraceae
0	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Ketobacteraceae	g__Ketobacter
344	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Ketobacteraceae	g__Ketobacter	s__Ketobacter_alkanivorans
15117	p__Pseudomonadota	c__Gammaproteobacteria	o__Lysobacterales
55426	p__Pseudomonadota	c__Gammaproteobacteria	o__Lysobacterales	f__Lysobacteraceae
41976	p__Pseudomonadota	c__Gammaproteobacteria	o__Lysobacterales	f__Lysobacteraceae	g__Xanthomonas
2234	p__Pseudomonadota	c__Gammaproteobacteria	o__Lysobacterales	f__Lysobacteraceae	g__Xanthomonas	s__Xanthomonas_sp._NCPPB_2632
1779	p__Pseudomonadota	c__Gammaproteobacteria	o__Lysobacterales	f__Lysobacteraceae	g__Xanthomonas	s__Xanthomonas_sp._AM6
1564	p__Pseudomonadota	c__Gammaproteobacteria	o__Lysobacterales	f__Lysobacteraceae	g__Xanthomonas	s__Xanthomonas_sp._CFBP_8443
1029	p__Pseudomonadota	c__Gammaproteobacteria	o__Lysobacterales	f__Lysobacteraceae	g__Xanthomonas	s__Xanthomonas_sp._NCPPB_3005
957	p__Pseudomonadota	c__Gammaproteobacteria	o__Lysobacterales	f__Lysobacteraceae	g__Xanthomonas	s__Xanthomonas_sp._10-10
675	p__Pseudomonadota	c__Gammaproteobacteria	o__Lysobacterales	f__Lysobacteraceae	g__Xanthomonas	s__Xanthomonas_sp._CFBP_8445
589	p__Pseudomonadota	c__Gammaproteobacteria	o__Lysobacterales	f__Lysobacteraceae	g__Xanthomonas	s__Xanthomonas_sp._GW
435	p__Pseudomonadota	c__Gammaproteobacteria	o__Lysobacterales	f__Lysobacteraceae	g__Xanthomonas	s__Xanthomonas_sp._SI
429	p__Pseudomonadota	c__Gammaproteobacteria	o__Lysobacterales	f__Lysobacteraceae	g__Xanthomonas	s__Xanthomonas_sp._SS
229	p__Pseudomonadota	c__Gammaproteobacteria	o__Lysobacterales	f__Lysobacteraceae	g__Xanthomonas	s__Xanthomonas_sp._NCPPB_1325
207	p__Pseudomonadota	c__Gammaproteobacteria	o__Lysobacterales	f__Lysobacteraceae	g__Xanthomonas	s__Xanthomonas_sp._NCPPB_3582
202	p__Pseudomonadota	c__Gammaproteobacteria	o__Lysobacterales	f__Lysobacteraceae	g__Xanthomonas	s__Xanthomonas_sp._NCPPB_1068
145	p__Pseudomonadota	c__Gammaproteobacteria	o__Lysobacterales	f__Lysobacteraceae	g__Xanthomonas	s__Xanthomonas_sp._WHRI_7064
90	p__Pseudomonadota	c__Gammaproteobacteria	o__Lysobacterales	f__Lysobacteraceae	g__Xanthomonas	s__Xanthomonas_sp._WHRI_6108
89	p__Pseudomonadota	c__Gammaproteobacteria	o__Lysobacterales	f__Lysobacteraceae	g__Xanthomonas	s__Xanthomonas_sp._WHRI_7065
71	p__Pseudomonadota	c__Gammaproteobacteria	o__Lysobacterales	f__Lysobacteraceae	g__Xanthomonas	s__Xanthomonas_sp._MLO165
70	p__Pseudomonadota	c__Gammaproteobacteria	o__Lysobacterales	f__Lysobacteraceae	g__Xanthomonas	s__Xanthomonas_sp._NCPPB_4037
13	p__Pseudomonadota	c__Gammaproteobacteria	o__Lysobacterales	f__Lysobacteraceae	g__Xanthomonas	s__Xanthomonas_sp._NCPPB_1062
11	p__Pseudomonadota	c__Gammaproteobacteria	o__Lysobacterales	f__Lysobacteraceae	g__Xanthomonas	s__Xanthomonas_sp._NCPPB_3443
9	p__Pseudomonadota	c__Gammaproteobacteria	o__Lysobacterales	f__Lysobacteraceae	g__Xanthomonas	s__Xanthomonas_sp._NCPPB_1638
8	p__Pseudomonadota	c__Gammaproteobacteria	o__Lysobacterales	f__Lysobacteraceae	g__Xanthomonas	s__Xanthomonas_sp._NCPPB_1754
5	p__Pseudomonadota	c__Gammaproteobacteria	o__Lysobacterales	f__Lysobacteraceae	g__Xanthomonas	s__Xanthomonas_sp._NCPPB_3583
3	p__Pseudomonadota	c__Gammaproteobacteria	o__Lysobacterales	f__Lysobacteraceae	g__Xanthomonas	s__Xanthomonas_sp._NCPPB_2586
1	p__Pseudomonadota	c__Gammaproteobacteria	o__Lysobacterales	f__Lysobacteraceae	g__Xanthomonas	s__Xanthomonas_sp._NCPPB_2865
1	p__Pseudomonadota	c__Gammaproteobacteria	o__Lysobacterales	f__Lysobacteraceae	g__Xanthomonas	s__Xanthomonas_sp._NCPPB_3761
2256	p__Pseudomonadota	c__Gammaproteobacteria	o__Lysobacterales	f__Lysobacteraceae	g__Xanthomonas	s__Xanthomonas_graminis
1691	p__Pseudomonadota	c__Gammaproteobacteria	o__Lysobacterales	f__Lysobacteraceae	g__Xanthomonas	s__Xanthomonas_translucens
1349	p__Pseudomonadota	c__Gammaproteobacteria	o__Lysobacterales	f__Lysobacteraceae	g__Xanthomonas	s__Xanthomonas_cerealis
5352	p__Pseudomonadota	c__Gammaproteobacteria	o__Lysobacterales	f__Lysobacteraceae	g__Xanthomonas	s__Xanthomonas_sacchari
4933	p__Pseudomonadota	c__Gammaproteobacteria	o__Lysobacterales	f__Lysobacteraceae	g__Xanthomonas	s__Xanthomonas_campestris
4698	p__Pseudomonadota	c__Gammaproteobacteria	o__Lysobacterales	f__Lysobacteraceae	g__Xanthomonas	s__Xanthomonas_boreopolis
2613	p__Pseudomonadota	c__Gammaproteobacteria	o__Lysobacterales	f__Lysobacteraceae	g__Xanthomonas	s__Xanthomonas_hortorum
2384	p__Pseudomonadota	c__Gammaproteobacteria	o__Lysobacterales	f__Lysobacteraceae	g__Xanthomonas	s__Xanthomonas_oryzae
2161	p__Pseudomonadota	c__Gammaproteobacteria	o__Lysobacterales	f__Lysobacteraceae	g__Xanthomonas	s__Xanthomonas_arboricola
2051	p__Pseudomonadota	c__Gammaproteobacteria	o__Lysobacterales	f__Lysobacteraceae	g__Xanthomonas	s__Xanthomonas_medicagonis
1854	p__Pseudomonadota	c__Gammaproteobacteria	o__Lysobacterales	f__Lysobacteraceae	g__Xanthomonas	s__Xanthomonas_albilineans
1784	p__Pseudomonadota	c__Gammaproteobacteria	o__Lysobacterales	f__Lysobacteraceae	g__Xanthomonas	s__Xanthomonas_theicola
1669	p__Pseudomonadota	c__Gammaproteobacteria	o__Lysobacterales	f__Lysobacteraceae	g__Xanthomonas	s__Xanthomonas_citri
1642	p__Pseudomonadota	c__Gammaproteobacteria	o__Lysobacterales	f__Lysobacteraceae	g__Xanthomonas	s__Xanthomonas_bundabergensis
1610	p__Pseudomonadota	c__Gammaproteobacteria	o__Lysobacterales	f__Lysobacteraceae	g__Xanthomonas	s__Xanthomonas_fragariae
1522	p__Pseudomonadota	c__Gammaproteobacteria	o__Lysobacterales	f__Lysobacteraceae	g__Xanthomonas	s__Xanthomonas_vesicatoria
1483	p__Pseudomonadota	c__Gammaproteobacteria	o__Lysobacterales	f__Lysobacteraceae	g__Xanthomonas	s__Xanthomonas_axonopodis
1272	p__Pseudomonadota	c__Gammaproteobacteria	o__Lysobacterales	f__Lysobacteraceae	g__Xanthomonas	s__Xanthomonas_tesorieronis
1102	p__Pseudomonadota	c__Gammaproteobacteria	o__Lysobacterales	f__Lysobacteraceae	g__Xanthomonas	s__Xanthomonas_prunicola
1097	p__Pseudomonadota	c__Gammaproteobacteria	o__Lysobacterales	f__Lysobacteraceae	g__Xanthomonas	s__Xanthomonas_hyacinthi
1046	p__Pseudomonadota	c__Gammaproteobacteria	o__Lysobacterales	f__Lysobacteraceae	g__Xanthomonas	s__Xanthomonas_nasturtii
932	p__Pseudomonadota	c__Gammaproteobacteria	o__Lysobacterales	f__Lysobacteraceae	g__Xanthomonas	s__Xanthomonas_rydalmerensis
910	p__Pseudomonadota	c__Gammaproteobacteria	o__Lysobacterales	f__Lysobacteraceae	g__Xanthomonas	s__Xanthomonas_vasicola
848	p__Pseudomonadota	c__Gammaproteobacteria	o__Lysobacterales	f__Lysobacteraceae	g__Xanthomonas	s__Xanthomonas_hawaiiensis
838	p__Pseudomonadota	c__Gammaproteobacteria	o__Lysobacterales	f__Lysobacteraceae	g__Xanthomonas	s__Xanthomonas_indica
700	p__Pseudomonadota	c__Gammaproteobacteria	o__Lysobacterales	f__Lysobacteraceae	g__Xanthomonas	s__Xanthomonas_euroxanthea
642	p__Pseudomonadota	c__Gammaproteobacteria	o__Lysobacterales	f__Lysobacteraceae	g__Xanthomonas	s__Xanthomonas_cannabis
602	p__Pseudomonadota	c__Gammaproteobacteria	o__Lysobacterales	f__Lysobacteraceae	g__Xanthomonas	s__Xanthomonas_hydrangeae
566	p__Pseudomonadota	c__Gammaproteobacteria	o__Lysobacterales	f__Lysobacteraceae	g__Xanthomonas	s__Xanthomonas_cassavae
390	p__Pseudomonadota	c__Gammaproteobacteria	o__Lysobacterales	f__Lysobacteraceae	g__Xanthomonas	s__Xanthomonas_sontii
317	p__Pseudomonadota	c__Gammaproteobacteria	o__Lysobacterales	f__Lysobacteraceae	g__Xanthomonas	s__Xanthomonas_euvesicatoria
255	p__Pseudomonadota	c__Gammaproteobacteria	o__Lysobacterales	f__Lysobacteraceae	g__Xanthomonas	s__Xanthomonas_dyei
245	p__Pseudomonadota	c__Gammaproteobacteria	o__Lysobacterales	f__Lysobacteraceae	g__Xanthomonas	s__Xanthomonas_phaseoli
186	p__Pseudomonadota	c__Gammaproteobacteria	o__Lysobacterales	f__Lysobacteraceae	g__Xanthomonas	s__Xanthomonas_cucurbitae
20	p__Pseudomonadota	c__Gammaproteobacteria	o__Lysobacterales	f__Lysobacteraceae	g__Xanthomonas	s__Xanthomonas_perforans
21648	p__Pseudomonadota	c__Gammaproteobacteria	o__Lysobacterales	f__Lysobacteraceae	g__Lysobacter
4849	p__Pseudomonadota	c__Gammaproteobacteria	o__Lysobacterales	f__Lysobacteraceae	g__Lysobacter	s__Lysobacter_sp._5GHs7-4
4387	p__Pseudomonadota	c__Gammaproteobacteria	o__Lysobacterales	f__Lysobacteraceae	g__Lysobacter	s__Lysobacter_sp._KIS68-7
3937	p__Pseudomonadota	c__Gammaproteobacteria	o__Lysobacterales	f__Lysobacteraceae	g__Lysobacter	s__Lysobacter_sp._S4-A87
3809	p__Pseudomonadota	c__Gammaproteobacteria	o__Lysobacterales	f__Lysobacteraceae	g__Lysobacter	s__Lysobacter_sp._FW306-1B-D06B
3425	p__Pseudomonadota	c__Gammaproteobacteria	o__Lysobacterales	f__Lysobacteraceae	g__Lysobacter	s__Lysobacter_sp._TY2-98
3181	p__Pseudomonadota	c__Gammaproteobacteria	o__Lysobacterales	f__Lysobacteraceae	g__Lysobacter	s__Lysobacter_sp._K5869
2770	p__Pseudomonadota	c__Gammaproteobacteria	o__Lysobacterales	f__Lysobacteraceae	g__Lysobacter	s__Lysobacter_sp._CW239
2497	p__Pseudomonadota	c__Gammaproteobacteria	o__Lysobacterales	f__Lysobacteraceae	g__Lysobacter	s__Lysobacter_sp._Hz_25
727	p__Pseudomonadota	c__Gammaproteobacteria	o__Lysobacterales	f__Lysobacteraceae	g__Lysobacter	s__Lysobacter_sp._HDW10
630	p__Pseudomonadota	c__Gammaproteobacteria	o__Lysobacterales	f__Lysobacteraceae	g__Lysobacter	s__Lysobacter_sp._H21R4
604	p__Pseudomonadota	c__Gammaproteobacteria	o__Lysobacterales	f__Lysobacteraceae	g__Lysobacter	s__Lysobacter_sp._H23M47
11849	p__Pseudomonadota	c__Gammaproteobacteria	o__Lysobacterales	f__Lysobacteraceae	g__Lysobacter	s__Lysobacter_enzymogenes
9356	p__Pseudomonadota	c__Gammaproteobacteria	o__Lysobacterales	f__Lysobacteraceae	g__Lysobacter	s__Lysobacter_capsici
8549	p__Pseudomonadota	c__Gammaproteobacteria	o__Lysobacterales	f__Lysobacteraceae	g__Lysobacter	s__Lysobacter_soli
4522	p__Pseudomonadota	c__Gammaproteobacteria	o__Lysobacterales	f__Lysobacteraceae	g__Lysobacter	s__Lysobacter_firmicutimachus
3956	p__Pseudomonadota	c__Gammaproteobacteria	o__Lysobacterales	f__Lysobacteraceae	g__Lysobacter	s__Lysobacter_antibioticus
3882	p__Pseudomonadota	c__Gammaproteobacteria	o__Lysobacterales	f__Lysobacteraceae	g__Lysobacter	s__Lysobacter_auxotrophicus
3690	p__Pseudomonadota	c__Gammaproteobacteria	o__Lysobacterales	f__Lysobacteraceae	g__Lysobacter	s__Lysobacter_arenosi
927	p__Pseudomonadota	c__Gammaproteobacteria	o__Lysobacterales	f__Lysobacteraceae	g__Lysobacter	s__Lysobacter_soyae
862	p__Pseudomonadota	c__Gammaproteobacteria	o__Lysobacterales	f__Lysobacteraceae	g__Lysobacter	s__Lysobacter_gummosus
658	p__Pseudomonadota	c__Gammaproteobacteria	o__Lysobacterales	f__Lysobacteraceae	g__Lysobacter	s__Lysobacter_yananisis
33794	p__Pseudomonadota	c__Gammaproteobacteria	o__Lysobacterales	f__Lysobacteraceae	g__Stenotrophomonas
11333	p__Pseudomonadota	c__Gammaproteobacteria	o__Lysobacterales	f__Lysobacteraceae	g__Stenotrophomonas	s__Stenotrophomonas_maltophilia
752	p__Pseudomonadota	c__Gammaproteobacteria	o__Lysobacterales	f__Lysobacteraceae	g__Stenotrophomonas	s__Stenotrophomonas_sp._ESTM1D_MKCIP4_1
595	p__Pseudomonadota	c__Gammaproteobacteria	o__Lysobacterales	f__Lysobacteraceae	g__Stenotrophomonas	s__Stenotrophomonas_sp._ZAC14D2_NAIMI4_7
330	p__Pseudomonadota	c__Gammaproteobacteria	o__Lysobacterales	f__Lysobacteraceae	g__Stenotrophomonas	s__Stenotrophomonas_sp._ZAC14A_NAIMI4_1
281	p__Pseudomonadota	c__Gammaproteobacteria	o__Lysobacterales	f__Lysobacteraceae	g__Stenotrophomonas	s__Stenotrophomonas_sp._YAU14D1_LEIMI4_1
277	p__Pseudomonadota	c__Gammaproteobacteria	o__Lysobacterales	f__Lysobacteraceae	g__Stenotrophomonas	s__Stenotrophomonas_sp._ZAC14D2_NAIMI4_6
273	p__Pseudomonadota	c__Gammaproteobacteria	o__Lysobacterales	f__Lysobacteraceae	g__Stenotrophomonas	s__Stenotrophomonas_sp._SAU14A_NAIMI4_5
176	p__Pseudomonadota	c__Gammaproteobacteria	o__Lysobacterales	f__Lysobacteraceae	g__Stenotrophomonas	s__Stenotrophomonas_sp._YAU14A_MKIMI4_1
85	p__Pseudomonadota	c__Gammaproteobacteria	o__Lysobacterales	f__Lysobacteraceae	g__Stenotrophomonas	s__Stenotrophomonas_sp._SAU14A_NAIMI4_8
31	p__Pseudomonadota	c__Gammaproteobacteria	o__Lysobacterales	f__Lysobacteraceae	g__Stenotrophomonas	s__Stenotrophomonas_maltophilia_group_sp._RY12688
4	p__Pseudomonadota	c__Gammaproteobacteria	o__Lysobacterales	f__Lysobacteraceae	g__Stenotrophomonas	s__Stenotrophomonas_maltophilia_group_sp._vghtpe118
218	p__Pseudomonadota	c__Gammaproteobacteria	o__Lysobacterales	f__Lysobacteraceae	g__Stenotrophomonas	s__Stenotrophomonas_forensis
97	p__Pseudomonadota	c__Gammaproteobacteria	o__Lysobacterales	f__Lysobacteraceae	g__Stenotrophomonas	s__Stenotrophomonas_sepilia
1686	p__Pseudomonadota	c__Gammaproteobacteria	o__Lysobacterales	f__Lysobacteraceae	g__Stenotrophomonas	s__Stenotrophomonas_sp._LGBM10
1578	p__Pseudomonadota	c__Gammaproteobacteria	o__Lysobacterales	f__Lysobacteraceae	g__Stenotrophomonas	s__Stenotrophomonas_sp._24(2023)
1510	p__Pseudomonadota	c__Gammaproteobacteria	o__Lysobacterales	f__Lysobacteraceae	g__Stenotrophomonas	s__Stenotrophomonas_sp._JC08
1186	p__Pseudomonadota	c__Gammaproteobacteria	o__Lysobacterales	f__Lysobacteraceae	g__Stenotrophomonas	s__Stenotrophomonas_sp._PUT21
703	p__Pseudomonadota	c__Gammaproteobacteria	o__Lysobacterales	f__Lysobacteraceae	g__Stenotrophomonas	s__Stenotrophomonas_sp._NA06056
428	p__Pseudomonadota	c__Gammaproteobacteria	o__Lysobacterales	f__Lysobacteraceae	g__Stenotrophomonas	s__Stenotrophomonas_sp._BIO128-Bstrain
379	p__Pseudomonadota	c__Gammaproteobacteria	o__Lysobacterales	f__Lysobacteraceae	g__Stenotrophomonas	s__Stenotrophomonas_sp._57
340	p__Pseudomonadota	c__Gammaproteobacteria	o__Lysobacterales	f__Lysobacteraceae	g__Stenotrophomonas	s__Stenotrophomonas_sp._LM091
336	p__Pseudomonadota	c__Gammaproteobacteria	o__Lysobacterales	f__Lysobacteraceae	g__Stenotrophomonas	s__Stenotrophomonas_sp._59
329	p__Pseudomonadota	c__Gammaproteobacteria	o__Lysobacterales	f__Lysobacteraceae	g__Stenotrophomonas	s__Stenotrophomonas_sp._WHRI_8082
314	p__Pseudomonadota	c__Gammaproteobacteria	o__Lysobacterales	f__Lysobacteraceae	g__Stenotrophomonas	s__Stenotrophomonas_sp._169
296	p__Pseudomonadota	c__Gammaproteobacteria	o__Lysobacterales	f__Lysobacteraceae	g__Stenotrophomonas	s__Stenotrophomonas_sp._364
264	p__Pseudomonadota	c__Gammaproteobacteria	o__Lysobacterales	f__Lysobacteraceae	g__Stenotrophomonas	s__Stenotrophomonas_sp._WZN-1
245	p__Pseudomonadota	c__Gammaproteobacteria	o__Lysobacterales	f__Lysobacteraceae	g__Stenotrophomonas	s__Stenotrophomonas_sp._S11A1a
220	p__Pseudomonadota	c__Gammaproteobacteria	o__Lysobacterales	f__Lysobacteraceae	g__Stenotrophomonas	s__Stenotrophomonas_sp._DR822
214	p__Pseudomonadota	c__Gammaproteobacteria	o__Lysobacterales	f__Lysobacteraceae	g__Stenotrophomonas	s__Stenotrophomonas_sp._EMP41
188	p__Pseudomonadota	c__Gammaproteobacteria	o__Lysobacterales	f__Lysobacteraceae	g__Stenotrophomonas	s__Stenotrophomonas_sp._Y-13
164	p__Pseudomonadota	c__Gammaproteobacteria	o__Lysobacterales	f__Lysobacteraceae	g__Stenotrophomonas	s__Stenotrophomonas_sp._MYb57
155	p__Pseudomonadota	c__Gammaproteobacteria	o__Lysobacterales	f__Lysobacteraceae	g__Stenotrophomonas	s__Stenotrophomonas_sp._17(2023)
94	p__Pseudomonadota	c__Gammaproteobacteria	o__Lysobacterales	f__Lysobacteraceae	g__Stenotrophomonas	s__Stenotrophomonas_sp._STK16_22
93	p__Pseudomonadota	c__Gammaproteobacteria	o__Lysobacterales	f__Lysobacteraceae	g__Stenotrophomonas	s__Stenotrophomonas_sp._SI-NJAU-1
78	p__Pseudomonadota	c__Gammaproteobacteria	o__Lysobacterales	f__Lysobacteraceae	g__Stenotrophomonas	s__Stenotrophomonas_sp._Pemsol
76	p__Pseudomonadota	c__Gammaproteobacteria	o__Lysobacterales	f__Lysobacteraceae	g__Stenotrophomonas	s__Stenotrophomonas_sp._NY11291
71	p__Pseudomonadota	c__Gammaproteobacteria	o__Lysobacterales	f__Lysobacteraceae	g__Stenotrophomonas	s__Stenotrophomonas_sp._G4
71	p__Pseudomonadota	c__Gammaproteobacteria	o__Lysobacterales	f__Lysobacteraceae	g__Stenotrophomonas	s__Stenotrophomonas_sp._ASS1
