ref_label,x,y
Brachy_Blank_scaffolds_len10k (n=2216192),0.607722174439634,0.000551257614510412
Brachy_Blank_scaffolds_len10k (n=2216192),0.608773313844602,0.00153391297214953
Brachy_Blank_scaffolds_len10k (n=2216192),0.60982445324957,0.000419238560268161
Brachy_Blank_scaffolds_len10k (n=2216192),0.610875592654539,1.8403366076142e-05
Brachy_Blank_scaffolds_len10k (n=2216192),0.611926732059507,3.62211743064036e-07
Brachy_Blank_scaffolds_len10k (n=2216192),0.612977871464475,1.16440854823751e-05
Brachy_Blank_scaffolds_len10k (n=2216192),0.614029010869443,0.000169623410934061
Brachy_Blank_scaffolds_len10k (n=2216192),0.615080150274411,0.000624913262127698
Brachy_Blank_scaffolds_len10k (n=2216192),0.61613128967938,0.000416419662333336
Brachy_Blank_scaffolds_len10k (n=2216192),0.617182429084348,0.000163891035496709
Brachy_Blank_scaffolds_len10k (n=2216192),0.618233568489316,0.00058944140599856
Brachy_Blank_scaffolds_len10k (n=2216192),0.619284707894284,0.00118400079350611
Brachy_Blank_scaffolds_len10k (n=2216192),0.620335847299252,0.000275752750076669
Brachy_Blank_scaffolds_len10k (n=2216192),0.621386986704221,5.5061096678776e-06
Brachy_Blank_scaffolds_len10k (n=2216192),0.622438126109189,3.92098422979898e-05
Brachy_Blank_scaffolds_len10k (n=2216192),0.623489265514157,0.00264383540884774
Brachy_Blank_scaffolds_len10k (n=2216192),0.624540404919125,0.0123733211564663
Brachy_Blank_scaffolds_len10k (n=2216192),0.625591544324093,0.0100764786721893
Brachy_Blank_scaffolds_len10k (n=2216192),0.626642683729062,0.00224908833466376
Brachy_Blank_scaffolds_len10k (n=2216192),0.62769382313403,0.000185396836234894
Brachy_Blank_scaffolds_len10k (n=2216192),0.628744962538998,0.000341824255445092
Brachy_Blank_scaffolds_len10k (n=2216192),0.629796101943966,0.000673575736316567
Brachy_Blank_scaffolds_len10k (n=2216192),0.630847241348934,0.00020875105161155
Brachy_Blank_scaffolds_len10k (n=2216192),0.631898380753903,1.79540922187241e-05
Brachy_Blank_scaffolds_len10k (n=2216192),0.632949520158871,5.57836616039026e-07
Brachy_Blank_scaffolds_len10k (n=2216192),0.634000659563839,0.00033317728589363
Brachy_Blank_scaffolds_len10k (n=2216192),0.635051798968807,0.0223453731164704
Brachy_Blank_scaffolds_len10k (n=2216192),0.636102938373775,0.0958521189246382
Brachy_Blank_scaffolds_len10k (n=2216192),0.637154077778743,0.048248729348733
Brachy_Blank_scaffolds_len10k (n=2216192),0.638205217183712,0.00889378159373622
Brachy_Blank_scaffolds_len10k (n=2216192),0.63925635658868,0.000616308157382694
Brachy_Blank_scaffolds_len10k (n=2216192),0.640307495993648,8.81623917596479e-06
Brachy_Blank_scaffolds_len10k (n=2216192),0.641358635398616,4.43075036790685e-05
Brachy_Blank_scaffolds_len10k (n=2216192),0.642409774803585,0.000200298996090516
Brachy_Blank_scaffolds_len10k (n=2216192),0.643460914208553,0.000142614273792357
Brachy_Blank_scaffolds_len10k (n=2216192),0.644512053613521,0.000248109011460461
Brachy_Blank_scaffolds_len10k (n=2216192),0.645563193018489,0.0141011088008814
Brachy_Blank_scaffolds_len10k (n=2216192),0.646614332423457,0.0636512104226048
Brachy_Blank_scaffolds_len10k (n=2216192),0.647665471828425,0.0450976255452352
Brachy_Blank_scaffolds_len10k (n=2216192),0.648716611233394,0.0120412923233618
Brachy_Blank_scaffolds_len10k (n=2216192),0.649767750638362,0.00126829641257878
Brachy_Blank_scaffolds_len10k (n=2216192),0.65081889004333,0.00495861735623439
Brachy_Blank_scaffolds_len10k (n=2216192),0.651870029448298,0.0216600658582903
Brachy_Blank_scaffolds_len10k (n=2216192),0.652921168853266,0.0128018989182154
Brachy_Blank_scaffolds_len10k (n=2216192),0.653972308258235,0.00217909912692565
Brachy_Blank_scaffolds_len10k (n=2216192),0.655023447663203,5.2376512873042e-05
Brachy_Blank_scaffolds_len10k (n=2216192),0.656074587068171,3.55312642902762e-07
Brachy_Blank_scaffolds_len10k (n=2216192),0.657125726473139,3.02173279187386e-10
Brachy_Blank_scaffolds_len10k (n=2216192),0.658176865878107,1.60730073441767e-14
Brachy_Blank_scaffolds_len10k (n=2216192),0.659228005283076,1.39842836516507e-15
Brachy_Blank_scaffolds_len10k (n=2216192),0.660279144688044,7.19616152498701e-15
Brachy_Blank_scaffolds_len10k (n=2216192),0.661330284093012,6.36752328453345e-12
Brachy_Blank_scaffolds_len10k (n=2216192),0.66238142349798,1.1649619559964e-07
Brachy_Blank_scaffolds_len10k (n=2216192),0.663432562902948,0.000128816806258408
Brachy_Blank_scaffolds_len10k (n=2216192),0.664483702307917,0.00888492704123249
Brachy_Blank_scaffolds_len10k (n=2216192),0.665534841712885,0.0570321202745858
Brachy_Blank_scaffolds_len10k (n=2216192),0.666585981117853,0.111218986988017
Brachy_Blank_scaffolds_len10k (n=2216192),0.667637120522821,0.0703434252647903
Brachy_Blank_scaffolds_len10k (n=2216192),0.668688259927789,0.0123561184528633
Brachy_Blank_scaffolds_len10k (n=2216192),0.669739399332758,0.000182302542336432
Brachy_Blank_scaffolds_len10k (n=2216192),0.670790538737726,1.66029979264386e-07
Brachy_Blank_scaffolds_len10k (n=2216192),0.671841678142694,9.13293119882944e-12
Brachy_Blank_scaffolds_len10k (n=2216192),0.672892817547662,9.75907745113001e-11
Brachy_Blank_scaffolds_len10k (n=2216192),0.67394395695263,1.07839418110415e-07
Brachy_Blank_scaffolds_len10k (n=2216192),0.674995096357598,7.65093417197545e-06
Brachy_Blank_scaffolds_len10k (n=2216192),0.676046235762567,6.41905426607771e-05
Brachy_Blank_scaffolds_len10k (n=2216192),0.677097375167535,0.000184973639689137
Brachy_Blank_scaffolds_len10k (n=2216192),0.678148514572503,0.000712970080906936
Brachy_Blank_scaffolds_len10k (n=2216192),0.679199653977471,0.00518481900731325
Brachy_Blank_scaffolds_len10k (n=2216192),0.680250793382439,0.0465775222207721
Brachy_Blank_scaffolds_len10k (n=2216192),0.681301932787408,0.181750156290775
Brachy_Blank_scaffolds_len10k (n=2216192),0.682353072192376,0.198106486905551
Brachy_Blank_scaffolds_len10k (n=2216192),0.683404211597344,0.0793028336142858
Brachy_Blank_scaffolds_len10k (n=2216192),0.684455351002312,0.054266482439168
Brachy_Blank_scaffolds_len10k (n=2216192),0.68550649040728,0.0343598379882393
Brachy_Blank_scaffolds_len10k (n=2216192),0.686557629812249,0.0791684444730198
Brachy_Blank_scaffolds_len10k (n=2216192),0.687608769217217,0.118260085480737
Brachy_Blank_scaffolds_len10k (n=2216192),0.688659908622185,0.0577169311841802
